出表日期,公司代號,公司名稱,召開股東會日期,股東依公司法第172條之1行使提案權-提案受理期間,提案受理處所,提案內容,date
1150516,2495,普安,1150612,1150405~1150415,普安科技股份有限公司財會部【地址：23544新北市中和區中山路三段102號8樓 電話：(02)2226-0126】,,2026-05-17
1150516,2496,卓越,1150529,1150320~1150330,卓越成功股份有限公司財務部（地址：台北市中正區許昌街17號14樓）,,2026-05-17
1150516,2497,怡利電,1150617,1150410~1150420,怡利電子工業股份有限公司財務部(地址：彰化縣伸港鄉溪底村工東一路37號)電話：04-7977277。,,2026-05-17
1150516,2498,宏達電,1150618,1150402~1150413,本公司新店辦公大樓（地址：新北市231新店區中興路三段88號）,,2026-05-17
1150516,2501,國建,1150612,1150330~1150409,國泰建設股份有限公司財務管理部財務組(股務)，台北市大安區敦化南路二段218號2樓,,2026-05-17
1150516,2504,國產,1150528,1150321~1150331,國產建材實業股份有限公司公司治理處【地址：台北市內湖區新湖一路8號6樓；電話：02-8792-8088】,,2026-05-17
1150516,2505,國揚,1150609,1150315~1150325,國揚實業股份有限公司 股務 地址:台北市南港區經貿一路170號11樓之8,,2026-05-17
1150516,2506,太設,1150609,1150404~1150413,太平洋建設股份有限公司股務室，地址：台北市信義區光復南路495號6樓之6（電話(02)2722-7686）,,2026-05-17
1150516,2509,全坤建,1150527,1150321~1150331,本公司(台北市內湖區新湖二路329號6F),,2026-05-17
1150516,2511,太子,1150617,1150410~1150420,太子建設開發股份有限公司，台北市信義區松高路11號21樓,,2026-05-17
1150516,2514,龍邦,1150626,1150419~1150429,龍邦國際興業股份有限公司財務處(台北市中正區忠孝西路一段50號9樓),,2026-05-17
1150516,2515,中工,1150521,1150212~1150223,臺北市東興路12號一樓大廳「中華工程股東提案暨提名收件處」，收件人：中華工程股份有限公司董總辦公室，聯絡人：鍾小姐(02-8787-6127)、游先生(0974-200-269),,2026-05-17
1150516,2516,新建,1150617,1150409~1150420,新亞建設開發股份有限公司(台北市松山區八德路四段760號15樓),,2026-05-17
1150516,2520,冠德,1150527,1150313~1150323,(臺北市松山區民權東路三段169號本公司公文收發處,,2026-05-17
1150516,1101,台泥,1150522,1150309~1150319,臺灣水泥股份有限公司董事會秘書室(地址：臺北市中山區中山北路二段113號 電話:02-25317099分機20206),,2026-05-17
1150516,1102,亞泥,1150528,1150321~1150330,亞東證券股份有限公司股務代理部，新北市板橋區新站路16號13樓,,2026-05-17
1150516,1103,嘉泥,1150522,1150306~1150316,嘉新水泥股份有限公司 (地址：10449台北市中山北路二段96號),,2026-05-17
1150516,1104,環泥,1150526,1150320~1150330,環球水泥股份有限公司管理部股務課（地址：台北市南京東路二段125 號10樓）,,2026-05-17
1150516,1108,幸福,1150629,1150424~1150504,幸福水泥股份有限公司(台北市松江路237號14樓公司治理單位),,2026-05-17
1150516,1109,信大,1150616,1150401~1150413,信大水泥股份有限公司(台北市中正區寶慶路37號7樓),,2026-05-17
1150516,1110,東泥,1150618,1150411~1150421,東南水泥股份有限公司財務部，高雄市前金區五福三路21號6樓，電話：(07)271-1121。,,2026-05-17
1150516,1201,味全,1150623,1150417~1150427,味全食品工業股份有限公司股務單位(台北市中山區松江路125號10樓)。,,2026-05-17
1150516,1203,味王,1150624,1150417~1150427,104414台北市中山區中山北路2段79號6樓。,,2026-05-17
1150516,1210,大成,1150529,1150316~1150326,大成長城企業股份有限公司 財務處 台北市內湖區文湖街20號8樓,,2026-05-17
1150516,1213,大飲,1150609,1150331~1150410,大西洋飲料股份有限公司股務課(新北市三重區重陽路3段99號10樓),,2026-05-17
1150516,1215,卜蜂,1150527,1150313~1150326,台灣卜蜂企業股份有限公司股務室(台北市中山區松江路87號17樓，電話：02-25077071)。(例假日除外),,2026-05-17
1150516,1216,統一,1150528,1150320~1150330,統一企業股份有限公司(臺南市永康區鹽行里中正路301號),,2026-05-17
1150516,1217,愛之味,1150626,1150420~1150430,愛之味股份有限公司股務室(地址：嘉義縣&#11936;雄鄉&#12079;業&#12038;路11號),,2026-05-17
1150516,1218,泰山,1150529,1150322~1150401,泰山企業股份有限公司董事會（台北市中正區忠孝西路一段50號6樓）,,2026-05-17
1150516,1219,福壽,1150521,1150309~1150318,福壽實業股份有限公司 財務課 ，台中市沙鹿區沙田路45號。,,2026-05-17
1150516,1220,台榮,1150624,1150410~1150420,台榮產業股份有有限公司，台北市南京東路2段206號6樓,,2026-05-17
1150516,1225,福懋油,1150626,1150420~1150430,福懋油脂股份有限公司(台中市大肚區沙田路一段453號),,2026-05-17
1150516,1227,佳格,1150617,1150402~1150413,佳格食品股份有限公司股務單位(地址:台北市內湖區瑞光路610號10樓),,2026-05-17
1150516,1229,聯華,1150528,1150320~1150330,聯華實業控股(股)公司股務室【地址：台北市南港路一段209號A棟10樓】,,2026-05-17
1150516,1231,聯華食,1150624,1150417~1150427,聯華食品工業股份有限公司(地址：台北市大同區延平北路二段96號8樓),,2026-05-17
1150516,1232,大統益,1150522,1150313~1150323,本公司財務部(台南市官田區二鎮里工業西路32號),,2026-05-17
1150516,1233,天仁,1150609,1150320~1150330,天仁茶業股份有限公司公司治理室。(地址：台北市忠孝東路4段107號6樓，電話：02-27765580分機650),,2026-05-17
1150516,1234,黑松,1150609,1150402~1150413,黑松股份有限公司總務處（臺北市大安區信義路4段296號3樓，電話：02-2706-2191）,,2026-05-17
1150516,1235,興泰,1150629,1150420~1150430,高雄市仁武區高楠公路10號,,2026-05-17
1150516,1236,宏亞,1150617,1150407~1150417,宏亞食品股份有限公司財務部，新北市新店區北新路一段86號20樓之6,,2026-05-17
1150516,1256,鮮活果汁-KY,1150527,1150320~1150330,鮮活控股股份有限公司（訴訟代理人：黃薰毅先生，地址：台北市基隆路二段190號2樓之一)。,,2026-05-17
1150516,1301,台塑,1150528,1150323~1150401,114030台北市內湖區南京東路六段380號10樓，本公司股務組。,,2026-05-17
1150516,1303,南亞,1150529,1150330~1150408,114030台北市內湖區南京東路六段380號10樓，本公司股務組。,,2026-05-17
1150516,1304,台聚,1150529,1150321~1150331,台灣聚合化學品股份有限公司董事會秘書室，台北市內湖區基湖路37號12樓，聯絡電話：02-8751-6888，分機3235。,,2026-05-17
1150516,1305,華夏,1150526,1150319~1150329,台北市內湖區基湖路37號12樓，華夏海灣塑膠股份有限公司董事會秘書室，聯絡電話：02-8751-6888，分機3235。,,2026-05-17
1150516,1307,三芳,1150609,1150325~1150407,三芳化學工業股份有限公司 財務室 住址:高雄市仁武區鳳仁路402號 電話:07-3712111,,2026-05-17
1150516,1308,亞聚,1150528,1150320~1150330,亞洲聚合股份有限公司董事會秘書室，台北市內湖區基湖路37號12樓，聯絡電話：02-8751-6888，分機3235。,,2026-05-17
1150516,1309,台達化,1150528,1150320~1150330,台達化學工業股份有限公司董事會秘書室，台北市內湖區基湖路37號12樓，聯絡電話：02-8751-6888，分機3235。,,2026-05-17
1150516,1310,台苯,1150525,1150318~1150327,100台北市羅斯福路一段6號8樓之1 台灣苯乙烯工業股份有限公司 財會處收,,2026-05-17
1150516,1312,國喬,1150529,1150324~1150402,國喬石油化學股份有限公司(地址：臺北市松山區敦化北路135號8樓，電話：(02)2175-4567),,2026-05-17
1150516,1313,聯成,1150526,1150320~1150330,聯成化學科技(股)公司財務行政部股務收，台北市南港區南港路一段209號A棟9樓,,2026-05-17
1150516,1314,中石化,1150522,1150305~1150316,本公司股務室（105412台北市松山區東興路12號3樓）（電話：02-89782589、02-87871762）,,2026-05-17
1150516,1315,達新,1150626,1150413~1150423,達新工業股份有限公司財務部股務課（台中市西屯區工業35路51號),,2026-05-17
1150516,1316,上曜,1150624,1150417~1150427,台南市安平區永華路二段248號20樓之6(本公司財務部),,2026-05-17
1150516,1319,東陽,1150617,1150313~1150323,東陽實業廠股份有限公司財務管理事業本部-地址：709台南市安南區安和路二段98號,,2026-05-17
1150516,1321,大洋,1150604,1150327~1150407,本公司管理部(地址：台北市莒光路310號5樓)，聯絡人：邱先生，電話：23062131分機1536。,,2026-05-17
1150516,1323,永裕,1150601,1150331~1150410,地址：台南市仁德區新田里勝利路88號,,2026-05-17
1150516,1324,地球,1150611,1150327~1150407,地球綜合工業股份有限公司股務室，地址：(104)台北市中山區南京東路三段61號7樓，電話：(02)2506-6666轉302。,,2026-05-17
1150516,1325,恆大,1150626,1150413~1150423,台北巿林森北路372號10樓 總經理室文書組,,2026-05-17
1150516,1326,台化,1150527,1150323~1150401,114030台北市南京東路六段380號(台塑企業內湖大樓A5棟)10樓，本公司股務組。,,2026-05-17
1150516,1337,再生-KY,1150612,1150405~1150415,亞洲塑膠再生資源控股有限公司（802高雄市苓雅區四維四路190號12樓之2),,2026-05-17
1150516,1338,廣華-KY,1150522,1150316~1150325,廣華控股有限公司（訴訟代理人地址：新竹縣新埔鎮關埔路內立段101號),,2026-05-17
1150516,1339,昭輝,1150529,1150316~1150326,(昭輝實業股份有限公司（彰化縣鹿港鎮興業路八號）聯絡單位:財務部，電話04-7810781#435。,,2026-05-17
1150516,1340,勝悅-KY,1150608,1150331~1150410,新北市中和區保健路26巷2號5樓,,2026-05-17
1150516,1341,富林-KY,1150529,1150316~1150326,富林塑膠工業(開曼)控股股份有限公司(高雄市苓雅區新光路38號19樓之一),,2026-05-17
1150516,1342,八貫,1150514,1150309~1150318,八 貫企業股份有限公司（宜蘭縣冬山鄉德興四路6號）,,2026-05-17
1150516,1402,遠東新,1150529,1150323~1150401,亞東證券股份有限公司股務代理部(新北市板橋區新站路16號13樓),,2026-05-17
1150516,1409,新纖,1150528,1150130~1150209,新光合成纖維股份有限公司董事會秘書室(台北市大安區仁愛路三段136號5樓，電話：02-2507-1259),,2026-05-17
1150516,1410,南染,1150611,1150327~1150407,南洋染整股份有限公司，台北市中山區林森北路577號8樓之一,,2026-05-17
1150516,1413,宏洲,1150522,1150313~1150323,宏洲纖維工業股份有限公司，台北市內湖區瑞光路607號7樓，電話：02-26575859﹞,,2026-05-17
1150516,1414,東和,1150615,1150323~1150402,東和紡織股份有限公司，地址：10693台北市大安區仁愛路四段376號13樓,,2026-05-17
1150516,1416,廣豐,1150522,1150313~1150323,廣豐實業股份有限公司股務部，地址:台北市大安區敦化南路二段97號28樓,"依公司法第172-1條行使權利,提案更改股息由公司公告0.57元變更為0.8元",2026-05-17
1150516,1417,嘉裕,1150522,1150306~1150316,嘉裕股份有限公司財會部(地址:台北市仁愛路四段二十五號七樓，電話:02-2711-3171，分機293),,2026-05-17
1150516,1418,東華,1150608,1150331~1150410,東華龍股份有限公司股務室(地址：台北市中正區新生南路一段56號9樓，電話：(02)2396-7768轉618),,2026-05-17
1150516,1419,新紡,1150612,1150402~1150414,新光紡織股份有限公司管理部（台北市中山北路二段44號15樓）電話：02-25071258分機869,,2026-05-17
1150516,1423,利華,1150618,1150402~1150413,地址:台北市大安區忠孝東路四段310號12樓。,,2026-05-17
1150516,1432,大魯閣,1150528,1150320~1150330,本公司-台中市東區復興路4段186號8樓,,2026-05-17
1150516,1434,福懋,1150626,1150420~1150429,114030台北市內湖區南京東路六段380號10樓，本公司股務組。,,2026-05-17
1150516,1435,中福,1150618,1150410~1150421,中福國際股份有限公司（地址：新北市中和區景平路666號2樓）,解任本公司力大資本有限公司及其代表人陳建（或另派代表人）之董事職務。,2026-05-17
1150516,1436,華友聯,1150527,1150320~1150330,華友聯開發股份有限公司管理部股務課，地址：(830-009)高雄市鳳山區文龍路85號11樓，電話：(07)7801-381,,2026-05-17
1150516,1437,勤益控,1150609,1150327~1150407,勤益投資控股股份有限公司會計部(台北市忠孝東路四段320號9樓),,2026-05-17
1150516,1438,三地開發,1150625,1150410~1150420,三地開發地產股份有限公司 財會部，地址：高雄市苓雅區中正二路175號16樓之3。,,2026-05-17
1150516,1439,雋揚,1150617,1150410~1150420,雋揚國際股份有限公司財務會計部（臺北巿南港區經貿一路170號11樓）,,2026-05-17
1150516,1440,南紡,1150526,1150313~1150323,臺南紡織股份有限公司行政管理部/臺南市東區中華東路一段398號10樓,,2026-05-17
1150516,1441,大東,1150604,1150329~1150408,台北市南京東路三段346號3樓 大東紡織股份有限公司財務部 電話 02-2752-2244,,2026-05-17
1150516,1442,名軒,1150527,1150320~1150330,242018新北市新莊區中華路三段218號8樓(名軒開發股份有限公司),,2026-05-17
1150516,1443,立益物流,1150609,1150330~1150409,(請輸入受理處所及地址，立益物流開發股份有限公司股務部(地址： 台北市大同區西寧北路70號6樓,,2026-05-17
1150516,1444,力麗,1150609,1150402~1150413,力麗企業股份有限公司，台北市松江路162號12樓股務室,,2026-05-17
1150516,1445,大宇,1150601,1150328~1150407,大宇紡織股份有限公司管理部，台北市西寧北路62-5號7樓,,2026-05-17
1150516,1446,宏和,1150605,1150329~1150408,台南市永康區中山南路473號本公司管理部,,2026-05-17
1150516,1447,力鵬,1150609,1150402~1150413,力鵬企業股份有限公司股務室，台北市松江路162號12樓,,2026-05-17
1150516,1449,佳和,1150624,1150410~1150420,佳和實業股份有限公司財務部(地址:台南市官田區工業路11號，電話:06-7029961),,2026-05-17
1150516,1451,年興,1150616,1150411~1150421,年興紡織股份有限公司 (114台北市內湖區內湖路一段306號13樓),,2026-05-17
1150516,1452,宏益,1150612,1150404~1150414,宏益纖維工業股份有限公司，台北市大同區塔城街66號6樓。,,2026-05-17
1150516,1453,大將,1150612,1150328~1150407,大將開發股份有限公司（管理部），地址:台北市大安區敦化南路二段71號6樓，電話:27069999。,,2026-05-17
1150516,1454,台富,1150610,1150403~1150413,台灣富綢纖維股份有限公司財務部(台北市西寧北路70之1號11樓，電話：25568282),,2026-05-17
1150516,1455,集盛,1150615,1150411~1150421,集盛實業股份有限公司『公司治理室』地址：台北市西寧北路70號2樓,,2026-05-17
