出表日期,基金代號,基金簡稱,基金類型,基金中文名稱,基金英文名稱,標的指數/追蹤指數名稱,標的指數是否為客製化或需揭露相關資訊之指數,股票及債券投資比例說明,是否設有績效指標,績效指標中文名稱,績效指標英文名稱,是否包含國外成分股,基金統一編號,成立日期,上市日期,基金經理人,經理公司總機,經理公司地址,經理公司董事長,經理公司發言人,經理公司總經理,經理公司代理發言人,總代理人,發行單位數/轉換數,保管機構,保管機構電話,保管機構地址,備註,date
1150516,00733,臺灣中小A級動能50 ETF基金,國內成分證券指數股票型基金,富邦臺灣中小A級動能50 ETF證券投資信託基金,Fubon Taiwan Small-Mid Cap Alpha Momentum 50 ETF,臺灣指數公司中小型A級動能50指數,否,不適用,不適用,不適用,不適用,否,72960132,1070504,1070517,蘇筱婷,(02)8771-6688,台北市敦化南路一段108號8樓,黃昭棠,黃昭棠,陳世宗,陳世宗,,74466000,彰化商業銀行股份有限公司,(02)2536-2951,台北市中山區中山北路二段57號12樓,,2026-05-17
1150516,00735,國泰臺韓科技,國外成分證券指數股票型基金,國泰趨勢ETF傘型證券投資信託基金之臺韓科技證券投資信託基金,Cathay Korea/Taiwan IT Premier ETF,臺韓資訊科技指數,否,不適用,不適用,不適用,不適用,是,72962758,1070529,1070611,江宇騰,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,65789000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-17
1150516,00736,國泰富時新興市場基金,國外成分證券指數股票型基金,國泰趨勢ETF傘型證券投資信託基金之富時新興市場證券投資信託基金,Cathay FTSE Emerging Markets ETF,富時新興市場（納入A股）指數,否,不適用,不適用,不適用,不適用,是,72962770,1070529,1070611,陳世偉,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰投信,6727000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-17
1150516,00737,國泰AI機器人,國外成分證券指數股票型基金,國泰趨勢ETF傘型證券投資信託基金之納斯達克全球人工智慧及機器人證券投資信託基金,Cathay Nasdaq CTA Artificial Inteligence and Robotics ETF,納斯達克 CTA 全球人工智慧及機器人指數,否,不適用,不適用,不適用,不適用,是,72962743,1070529,1070611,游凱卉,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,22538000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路365號2樓,,2026-05-17
1150516,00738U,期元大道瓊白銀(原名：元大道瓊白銀),指數股票型期貨信託基金,元大道瓊白銀ER指數股票型期貨信託基金,Yuanta DJCI Silver ER Futures ETF,道瓊白銀ER指數,否,不適用,不適用,不適用,不適用,是,72962639,1070523,1070601,潘昶安,(02)2717-5555,臺北市松山區敦化南路1段66號4樓、5樓及68號2樓之1,劉宗聖,陳沛宇,陳沛宇,張士桓,,251799000,臺灣集中保管結算所股份有限公司,(02)2719-5805,臺北市復興北路363號11樓,,2026-05-17
1150516,00739,元大MSCI A股,國外成分證券指數股票型基金,元大MSCI中國A股國際通ETF證券投資信託基金,Yuanta MSCI CHINA  A  ETF,MSCI中國A股國際通指數,否,不適用,不適用,不適用,不適用,是,72963026,1070619,1070627,李舒禾,(02)2717-5555,臺北市松山區敦化南路1段66號4樓、5樓及68號2樓之1,劉宗聖,陳沛宇,陳沛宇,張士桓,,25988000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-17
1150516,00742,新光內需收益,國內成分證券指數股票型基金,新光特選內需收益ETF證券投資信託基金,Shin Kong Domestic Demand High Dividend ETF,臺灣指數公司特選內需高收益指數,否,不適用,不適用,不適用,不適用,否,72964067,1070612,1070622,N/A,(02)25071123,台北市中山區南京東路二段167號11樓,劉坤錫,陳文雄,陳文雄,吳文同,,1610000,臺灣集中保管結算所股份有限公司,(02)27195805,台北市復興北路363號11樓,,2026-05-17
1150516,00743,國泰中國A150,國外成分證券指數股票型基金,國泰新中國傘型證券投資信託基金之富時中國A150ETF證券投資信託基金,Cathay FTSE China A150 ETF,富時中國A150指數,,不適用,不適用,不適用,不適用,是,72969582,1070725,1070803,鄭立誠,0227008399,台北市大安區敦化南路2段39號6樓,張錫,吳惠君,張雍川,張永輝,國泰證券投資信託股份有限公司,2347000,台灣集中保管結算所股份有限公司,0227195805,台北市復興北路363號11樓,,2026-05-17
1150516,00752,中信中國50,國外成分證券指數股票型基金,中國信託中國外資自由投資50不含A及B股傘型ETF證券投資信託基金之中國信託MSCI中國外資自由50不含A及B股ETF證券投資信託基金,CTBC MSCI China Free 50 ex A and B ETF,MSCI中國外資自由投資50不含A及B股指數,是,不適用,不適用,不適用,不適用,是,73680588,1071024,1071031,陳雯卿,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,306216000,兆豐國際商業銀行股份有限公司,(02)2563-3156,臺北市中山區吉林路100號11樓,,2026-05-17
1150516,00753L,中信中國50正2,槓桿/反向指數股票型基金,中國信託中國外資自由投資50不含A及B股傘型ETF證券投資信託基金之中國信託MSCI中國外資自由投資50不含A及B股單日正向2倍ETF證券投資信託基金,CTBC MSCI China Free 50 ex A and B Daily Leveraged 2X ETF,MSCI中國外資自由投資50不含A及B股單日正向2倍指數,是,不適用,不適用,不適用,不適用,是,73680567,1071024,1071031,陳雯卿,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,728657000,台北富邦商業銀行股份有限公司,(02)2718-6888,臺北市民生東路三段138號4樓,,2026-05-17
1150516,00757,統一FANG+,國外成分證券指數股票型基金,統一NYSE FANG+ ETF證券投資信託基金,UPAMC NYSE  FANG+ ETF,NYSE FANG+ Index,否,不適用,不適用,不適用,不適用,是,73692389,1071127,1071206,林良一,(02)2747-8388,台北市東興路8號8樓,鄧潤澤,董永寬,董永寬,董永寬,,298994000,玉山商業銀行,(02)2562-1313,台北市敦化北路315號7樓,,2026-05-17
1150516,00762,元大全球AI,國外成分證券指數股票型基金,元大全球人工智慧ETF證券投資信託基金,Yuanta  STOXX  Global  Artificial Intelligence  ETF,STOXX全球人工智慧指數,否,不適用,不適用,不適用,不適用,是,73694555,1080116,1080123,方雅婷,(02)2717-5555,臺北市松山區敦化南路1段66號4樓、5樓及68號2樓之1,劉宗聖,陳沛宇,陳沛宇,張士桓,,47748000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-17
1150516,00763U,期街口道瓊銅,指數股票型期貨信託基金,街口道瓊銅ER指數股票型期貨信託基金,JKO Dow Jones Copper ER Futures ETF,道瓊銅ER指數 (Dow Jones Commodity Index North American Copper ER),否,不適用,不適用,不適用,不適用,是,73710513,1071212,1071219,張恩魁,(02)2750-5555,105404臺北市松山區長安東路二段225號9樓,方詳棋,王皓正,王皓正,N/A,,55565000,臺灣集中保管結算所股份有限公司,(02)2719-5805,臺北市復興北路363號11樓,,2026-05-17
1150516,00766L,台新MSCI中國正2,槓桿/反向指數股票型基金,台新MSCI中國外資自由投資單日正向2倍ETF證券投資信託基金,Taishin MSCI China Free Leveraged 2X Daily ETF,MSCI中國外資自由投資單日正向2倍指數,否,不適用,不適用,不適用,不適用,是,74420409,1080116,1080123,王嘉豪,(02)2501-3838,台北市中山區南京東路二段167號11樓,賴昭吟,葉柱均,葉柱均,NA,NA,1946000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-17
1150516,00767,FH美國金融股,國外成分證券指數股票型基金,復華多元資產傘型證券投資信託基金之復華美國金融服務業股票ETF證券投資信託基金,Fuh Hwa Dow Jones US Financial Services Equity ETF,道瓊斯美國金融服務業指數,,不適用,不適用,不適用,不適用,是,74423503,1080115,1080128,廖崇文,((02)8161)6800,台北市八德路二段308號8樓,杜俊雄,周輝啟,周輝啟,無,,4090000,&amp;nbsp;臺灣集中保管結算所股份有,((02)2719)5805,台北市復興北路363號11樓,,2026-05-17
1150516,00770,國泰標普北美科技ETF基金,國外成分證券指數股票型基金,國泰標普北美科技ETF證券投資信託基金,Cathay North American Technology ETF,標普北美科技行業指數,否,不適用,不適用,不適用,不適用,是,74702435,1080122,1080129,林淑娟,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,82958000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-17
1150516,00771,元大US高息特別股,國外成分證券指數股票型基金,元大標普美國高息特別股ETF證券投資信託基金,Yuanta S&amp;P U.S. High Yield Preferred Stock ETF,標普美國高收益特別股指數,否,不適用,不適用,不適用,不適用,是,74705236,1080425,1080516,盧永祥,(02)2717-5555,臺北市松山區敦化南路1段66號4樓、5樓及68號2樓之1,劉宗聖,陳沛宇,陳沛宇,張士桓,,14225000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-17
1150516,00774B,新光中國政金綠債,國外成分證券指數股票型基金,新光全方位收益ETF傘型證券投資信託基金之新光中國10年期國債及政策金融附加綠債債券ETF 證券投資信託基金,Shin Kong 10 Years China Treasury Policy Bank Green Bond ETF,中債-10年期國債及政策銀行債綠色增強指數,否,不適用,不適用,不適用,不適用,是,74708917,1080125,1080227,王韻茹,(02)25071123,台北市中山區南京東路二段167號11樓,劉坤錫,陳文雄,陳文雄,吳文同,,2350000,臺灣集中保管結算所股份有限公司,(02)27195805,台北市復興北路363號11樓,,2026-05-17
1150516,00774C,00774C,國外成份/加掛外幣證券指數股票型基金,新光全方位收益ETF傘型證券投資信託基金之新光中國10年期國債及政策金融附加綠債債券ETF證券投資信託基金-加掛人民幣ETF受益憑證-國外成份/加掛外幣證券指數股票型基金,Shin Kong 10 Years China Treasury Policy Bank Green Bond ETF RMB,中債-10年期國債及政策銀行債綠色增強指數,否,不適用,不適用,不適用,不適用,是,74708917,1080701,1080828,林怡君,(02)25071123,台北市中山區南京東路二段167號11樓,劉坤錫,陳文雄,陳文雄,吳文同,,1950000,臺灣集中保管結算所股份有限公司,(02)27195805,台北市復興北路363號11樓,,2026-05-17
1150516,00775B,新光投等債15+,國外成分證券指數股票型基金,新光全方位收益ETF傘型證券投資信託基金之新光富時15年以上特選產業美元投資等級債券ETF證券投資信託基金,Shin Kong FTSE 15 Years Investment Grade USD Corporate Bond ETF,富時15年期以上投資等級債券指數,否,不適用,不適用,不適用,不適用,是,74708894,1080125,1080215,劉恆誌,(02)2501-3838,台北市中山區南京東路二段167號11樓,賴昭吟,葉柱均,葉柱均,NA,,232100000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-17
1150516,00776,新光ICE美國權值,國外成分證券指數股票型基金,新光全方位收益ETF傘型證券投資信託基金之新光NYSE美國核心大型權值股ETF證券投資信託基金,Shin Kong NYSE US Core Large Cap ETF,NYSE 美國核心大型權值股指數,否,不適用,不適用,不適用,不適用,是,74708867,1080125,1080215,N/A,(02)25071123,台北市中山區南京東路二段167號11樓,劉坤錫,陳文雄,陳文雄,吳文同,,100000,臺灣集中保管結算所股份有限公司,(02)27195805,台北市復興北路363號11樓,,2026-05-17
1150516,00783,富邦中証500,國外成分證券指數股票型基金,富邦多元收益ⅡETF傘型證券投資信託基金之富邦中國中証中小500ETF證券投資信託基金,Fubon China CSI 500 Index ETF,中証小盤500指數,否,不適用,不適用,不適用,不適用,是,74721518,1080320,1080327,陳又又吉,(02)8771-6688,台北市敦化南路一段108號8樓,黃昭棠,黃昭棠,呂其倫,呂其倫,,10531000,彰化商業銀行股份有限公司,(02)2536-2951,台北市中山區中山北路二段57號12樓,,2026-05-17
1150516,0080,恒中國,境外指數股票型基金,恒生H股指數股票型基金,HANG SENG H-SHARE INDEX ETF,恒生H股指數,,不適用,不適用,不適用,不適用,是,22102255,0921119,0980814,恒生投資管理有限公司,(02)23257888,台北市敦化南路二段99號24樓,馮孝忠,陳如中,馮孝忠,李珮瑜,匯豐中華證券投資信託股份有限公司,500000,匯豐中華證券投資信託股份有限公,(02)23257888,台北市敦化南路二段99號24樓,,2026-05-17
1150516,0081,恒香港,境外指數股票型基金,恒生指數股票型基金,HANG SENG INDEX ETF,恒生指數,,不適用,不適用,不適用,不適用,是,22102255,0930913,0980814,恒生投資管理有限公司,(02)23257888,台北市敦化南路二段99號24樓,馮孝忠,陳如中,馮孝忠,李珮瑜,匯豐中華證券投資信託股份有限公司,250000,匯豐中華證券投資信託股份有限公,(02)23257888,台北市敦化南路二段99號24樓,,2026-05-17
1150516,008201,BP上證50,境外指數股票型基金,標智上證50中國指數基金(本基金配息來源可能為本金),W.I.S.E. - SSE 50 China Tracker,上證50指數,,不適用,不適用,不適用,不適用,是,70806514,0980409,0991208,中銀國際英國保誠資產,((02)2181)5678,台北市中山區明水路698號,丁紹曾,張慈恩,張慈恩,吳麗真,凱基證券投資信託股份有限公司,349100,凱基證券股份有限公司股務代理部,(2389)2999,台北市重慶南路1段2號5樓,,2026-05-17
1150516,00830,國泰費城半導體,國外成分證券指數股票型基金,國泰大三元ETF傘型證券投資信託基金之美國費城半導體證券投資信託基金,Cathay U.S. PHLX Semiconductor Sector ETF,美國費城半導體指數,否,不適用,不適用,不適用,不適用,是,75968002,1080423,1080503,李翰林,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,660965000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-17
1150516,00850,元大臺灣ESG永續,國內成分證券指數股票型基金,元大臺灣ESG永續ETF證券投資信託基金,Yuanta FTSE4Good TIP Taiwan ESG ETF,臺灣永續指數,否,不適用,不適用,不適用,不適用,否,76322163,1080815,1080823,邱鉦淵,(02)2717-5555,臺北市松山區敦化南路1段66號4樓、5樓及68號2樓之1,劉宗聖,陳沛宇,陳沛宇,張士桓,,418444000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-17
1150516,00851,台新全球AI,國外成分證券指數股票型基金,台新SG全球AI機器人精選ETF證券投資信託基金,Taishin SG Global AI and Robotics Select ETF,SG全球AI機器人精選指數,是,不適用,不適用,不適用,不適用,是,76321684,1080730,1080812,黃鈺民,(02)2501-3838,台北市中山區南京東路二段167號11樓,賴昭吟,葉柱均,葉柱均,NA,,6025000,臺灣中小企業銀行股份有限公司,(02)2559-7171,臺北市塔城街30 號,,2026-05-17
1150516,00852L,國泰美國道瓊正2,槓桿/反向指數股票型基金,國泰道瓊工業平均指數單日正向2倍證券投資信託基金,Cathay DJIA Daily Leveraged 2X ETF,道瓊工業平均單日正向2倍指數,否,不適用,不適用,不適用,不適用,是,76325112,1080815,1080822,蘇鼎宇,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,8865000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-17
