出表日期,證券代號,券商(證券IB)簡稱,登記資本額（仟元）,實收資本額（仟元）,指撥營運金（仟元）,營利事業統一編號,變更日期,區域代碼,融資融券開辦日期,設立日期,開業日期,電話,傳真,交割金融機構,交割專戶帳號,違約專戶,錯帳專戶帳號,權證履約專戶帳號,代辦交割證券商(證券IB)代號,營業保證金保管銀行,發行狀況,業務種類,負責人,總經理,營業部經理,財務部經理,行政部門地址,營業處所－經,營業處所－經代表號,營業廳,營業處所－自,營業處所－自代表號,營業處所－承,營業處所－承代表號,股務代理商地址,備註,營業項目1,營業項目2,營業項目3,營業項目4,營業項目5,營業項目6,營業項目7,營業項目8,營業項目9,營業項目10,營業項目11,營業項目12,營業項目13,營業項目14,營業項目15,營業項目16,營業項目17,營業項目18,營業項目19,營業項目20,營業項目21,營業項目22,營業項目23,營業項目24,營業項目25,營業項目26,營業項目27,營業項目28,營業項目29,營業項目30,營業項目31,date
1150504,5860,盈溢,383483,268438,0,23219373,1030325,7　高雄市,1030707,780109,780403,07-2888516,07-2859684,合作金庫新興支庫,0350717159935,961K--384227,20005,0350717169558,8150台新6210新百王,中國商銀信託部,,經紀,劉昭宏,陳乃瑛,,,,高雄市新興區七賢二路38號,高雄市新興區七賢二路38號,高雄市新興區七賢二路38號,,,,,高雄市新興區七賢二路38號,,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,103--有價證券買賣融資融券,119--有價證券借貸(除中央登錄公債外),120--證券業務借貸款項,702--期貨交易輔助人(H408011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,,,,,,2026-05-17
1150504,5920,元富,22000000,16096099,0,23357868,1110323,2　台北市,800721,780323,780529,02-23255818,02-27255313,聯邦銀行-松江,045100000825,9833--105649,444,045100001287,989P元大-敦南9676富邦-仁愛,彰化銀行信託部,公開發行,經紀、自營、承銷,,,,,台北市敦化南路2段97號11樓、12樓、19樓之1、22樓及99號11樓、19樓、22樓，及台北市信義路5段8號2樓之1,台北市復興南路1段209號1、2、3樓,台北市復興南路1段209號1、2、3樓,台北市復興南路1段209號2樓,台北市敦化南路2段99號19樓、18樓(部分),台北市敦化南路2段99號19樓、18樓(部分),台北市敦化南路2段97號6樓(部分),台北市敦化南路2段97號6樓(部分),台北市光復北路11巷35號地下一樓,,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,103--有價證券買賣融資融券,106--受託買賣外國有價證券,119--有價證券借貸(除中央登錄公債外),120--證券業務借貸款項,121--經營不限用途款項借貸業務,129--經營股權性質群眾募資業務,151--財富管理業務--顧問諮詢或金融商品銷售服務,152--財富管理業務--以信託方式接受客戶執行資產配置,154--財富管理業務-以信託方式接受客戶執行資產配置(高資產客戶),201--在集中交易市場自行買賣有價證券,202--在其營業處所自行買賣有價證券,212--衍生性金融商品業務,301--承銷有價證券,401--有價證券股務事項之代理(限綜合證券商),501--短期票券之經紀業務,502--短期票券之自營業務,601--證券投資顧問事業(H304011),603--以信託方式經營全權委託投資業務,701--期貨商(H401011),702--期貨交易輔助人(H408011),801--金錢之信託,802--有價證券之信託,803--特定單獨管理運用,805--委託人指定營運範圍或方法之單獨管理運用,999--其他經本會核准業務(務必點選),,,,,2026-05-17
1150504,5960,日茂,361538,361538,0,23360006,1030818,15　南投縣,0,780403,780703,049-2353266,049-2357216,遠東銀行南投分行,05100110000183,6380--231108,19,05100110000216,989E元大-草屯6380光和,第一銀行信託部,,經紀,陳信茂,林詩棟,,,南投縣草屯鎮草溪路1020號2、3樓,南投縣草屯鎮草溪路1020號2、3樓,南投縣草屯鎮草溪路1020號2、3樓,南投縣草屯鎮草溪路1020號2樓,,,,,南投縣草屯鎮草溪路1020號2、3樓,,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,702--期貨交易輔助人(H408011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-17
1150504,6010,&#29319;亞證券,1200000,1137554,0,23226260,1141126,2　台北市,0,780626,780725,02-27180101,02-27180202,世華復興分行,18033018289,9887--1116010,4498,18033020367,9800元大5380第一金,中華開發工業銀行,公開發行,經紀、自營、承銷,董磊,李藩,,,台北市復興北路99號3樓、4樓、4樓之1,台北市復興北路99號3樓、4樓、4樓之1,台北市復興北路99號3樓、4樓、4樓之1,台北市復興北路99號3樓、4樓、4樓之1、4樓之2,台北市復興北路99號3樓,台北市復興北路99號3樓,台北市復興北路99號3樓,台北市復興北路99號3樓,台北市復興北路99號3樓,88年7月2日更名,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,106--受託買賣外國有價證券,201--在集中交易市場自行買賣有價證券,202--在其營業處所自行買賣有價證券,301--承銷有價證券,401--有價證券股務事項之代理(限綜合證券商),702--期貨交易輔助人(H408011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,,,,2026-05-17
1150504,6110,台中銀,2000000,1919654,0,53668946,1150316,4　台中市,1020502,1020301,1020502,04-22268588,04-22267708,台中商銀營業部,011220086693,9B21--427025,246871,011220090508,1115台灣企銀-太平6912德信-中正,世華銀行信託部,,經紀、自營、承銷,吳明正,翁許細,,,台中市民族路45號2樓(部分)、台北市忠孝東路一段85號4樓之1及4樓之3(部分)、5樓、5樓之1、14樓之1及15樓之1,台中市民族路45號1、2樓,台中市民族路45號1、2樓,台中市民族路45號1樓,台北市中正區忠孝東路一段85號6樓(部分),台北市中正區忠孝東路一段85號6樓(部分),台中巿民族路45號2樓(部分)、台北市忠孝東路一段85號4樓之1及4樓之3(部分)、8樓之4、高雄市左營區曾子路386號3樓(部分),台北市忠孝東路一段85號4樓之1及4樓之3(部分),台中市民族路45號1、2樓,102.05.02分割設立台中商銀綜合證券(股)公司,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,103--有價證券買賣融資融券,107--受託買賣外國有價證券(複委託),120--證券業務借貸款項,121--經營不限用途款項借貸業務,201--在集中交易市場自行買賣有價證券,202--在其營業處所自行買賣有價證券,301--承銷有價證券,601--證券投資顧問事業(H304011),702--期貨交易輔助人(H408011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,2026-05-17
1150504,6160,中國信託,9500000,7904542,0,23416851,1120705,2　台北市,951201,780705,780819,02-66392000,02-55813880,中國信託銀行營業部,901118883807,9216--75723,12,901118883823,9216凱基-信義9100群益金鼎,中國信託商銀信託部,公開發行,經紀、自營、承銷,謝載祥,林佳興,,,臺北市南港區經貿二路188號13樓(部分)、14樓(部分)及16樓(部分)、臺北市內湖區潭美街399號2樓(部分)及4樓(部分)、臺北市南港區經貿二路195號4樓、195號18號及197號18樓,臺北市南港區經貿二路168號3樓及臺北市南港區經貿二路188號14樓(部分),臺北市南港區經貿二路168號3樓,臺北市南港區經貿二路168號3樓,臺北市南港區經貿二路188號14樓(部分),臺北市南港區經貿二路188號14樓,臺北市南港區經貿二路188號13樓(部分),臺北市南港區經貿二路188號13樓,臺北市南港區經貿二路168號3樓及臺北市南港區經貿二路188號14樓(部分),890828遷址；920528更名,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,103--有價證券買賣融資融券,107--受託買賣外國有價證券(複委託),119--有價證券借貸(除中央登錄公債外),120--證券業務借貸款項,121--經營不限用途款項借貸業務,201--在集中交易市場自行買賣有價證券,202--在其營業處所自行買賣有價證券,212--衍生性金融商品業務,301--承銷有價證券,401--有價證券股務事項之代理(限綜合證券商),701--期貨商(H401011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,2026-05-17
1150504,6210,新百王,235400,300361,0,23414761,1140709,7　高雄市,1001114,780617,780821,07-2118888,07-2512518,台灣企銀高雄分行,85012088881,9831--4175143,8503600,70410060119,9831元大-四維9105群益金鼎-高盛,遠東國際商銀信託部,,經紀,莊榮春,張禮賢,,,高雄市前金區中華三路11號5樓及地下一樓,高雄市前金區中華三路11號5樓及地下一樓,高雄市前金區中華三路11號5樓及地下一樓,高雄市前金區中華三路11號5樓及地下一樓,,,,,高雄市前金區中華三路11號5樓及地下一樓,,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,103--有價證券買賣融資融券,120--證券業務借貸款項,702--期貨交易輔助人(H408011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-17
1150504,6380,光和,440783,440783,0,23417015,1010831,14　彰化縣,1011008,780706,780922,04-8886500,04-8886572,元大商銀北斗分行,0286210063801,989S--118723,6388,081220094832,9835元大-員林中山700k兆豐-員林,萬泰銀行,公開發行,經紀,詹正恩,陳耀長,,,,彰化縣北斗鎮光復路166號3、4樓,彰化縣北斗鎮光復路166號3、4樓,彰化縣北斗鎮光復路166號3、4樓,,,,,彰化縣北斗鎮光復路166號3、4樓,,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,103--有價證券買賣融資融券,702--期貨交易輔助人(H408011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-17
1150504,6450,永全,543422,318713,0,23470735,1100510,10　桃園縣,0,780828,780930,03-3352155,03-3350711,台灣中小企業銀行,30012146988,9B2l--277055,2445,0,6620口袋9894元大-桃興,台灣中小企銀信託部,,經紀,陳忠明,陳柏榮,,,桃園市桃園區縣府路82號2至7樓,桃園市桃園區縣府路82號2至7樓,桃園市桃園區縣府路82號2至7樓,桃園市桃園區縣府路82號2樓,,,,,桃園市桃園區縣府路82號2至7樓,,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,702--期貨交易輔助人(H408011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-17
1150504,6460,大昌,1500000,900000,0,23469771,1130722,8　台北縣,961001,780814,780930,02-29689685,02-29676069,中國信託商銀板橋分行,1741180666000,920A--485688,5005,00000000,551i551i,中國信託商銀,公開發行,經紀,鄭立雄,林玴緯,,,新北市板橋區東門街30之2號2樓之1至85及9樓之1、2,新北市板橋區東門街30之2號2樓之1至85及9樓之1、2,新北市板橋區東門街30之2號2樓之1至85及9樓之1、2,新北市板橋區東門街30之2號2樓之1至85,,,,,新北市板橋區東門街30之2號2樓之1至85及9樓之1、2,,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,103--有價證券買賣融資融券,106--受託買賣外國有價證券,119--有價證券借貸(除中央登錄公債外),120--證券業務借貸款項,121--經營不限用途款項借貸業務,129--經營股權性質群眾募資業務,702--期貨交易輔助人(H408011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,,,2026-05-17
1150504,6480,福邦,4100000,3961618,0,23471214,1120424,2　台北市,1050815,780905,781007,02-23836888,02-25631821,中信銀城東分行,0711183809000,9B20--93464,77,0711183809390,56505920元富,泛亞商業銀行信託部,上櫃,經紀、自營、承銷,黃炳鈞,陳松正,,,台北市中正區忠孝西路一段6號5樓部分、7樓部分、14樓部分,台北市中正區忠孝西路一段6號5樓部分,台北市中正區忠孝西路一段6號5、6、7樓,台北市中正區忠孝西路一段6號5樓部分,台北市中正區忠孝西路一段6號7樓部分,台北市中正區忠孝西路一段6號7樓部分,台北市中正區忠孝西路一段6號7樓部分、14樓部分,台北市中正區忠孝西路一段6號7樓部分、14樓部分,台北市中正區忠孝西路一段6號6樓部分,,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,103--有價證券買賣融資融券,107--受託買賣外國有價證券(複委託),119--有價證券借貸(除中央登錄公債外),120--證券業務借貸款項,201--在集中交易市場自行買賣有價證券,202--在其營業處所自行買賣有價證券,301--承銷有價證券,401--有價證券股務事項之代理(限綜合證券商),702--期貨交易輔助人(H408011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,2026-05-17
1150504,6620,口袋,500000,500000,0,23470685,1150105,8　台北縣,0,780826,781017,02-29526620,02-29526668,京城商銀桃園分行,074128001313,5320--672294,34735,074128001321,6450永全5320高橋,台新銀行信託部,,經紀,林聖哲,林聖哲,,,新北市板橋區三民路一段216號9樓,新北市板橋區三民路一段216號9樓,新北市板橋區三民路一段216號9樓,免設營業廳,,,,,台北市大安區敦化南路二段97號B2,,110--在集中交易市場受託買賣有價證券(不接受客戶當面委託免設營業廳),111--在其營業處所受託買賣有價證券(不接受客戶當面委託免設營業廳),112--受託買賣外國有價證券(不接受客戶當面委託免設營業廳),113--受託買賣外國有價證券－複委託(不接受客戶當面委託免設營業廳),702--期貨交易輔助人(H408011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-17
1150504,6910,德信,7000000,1557201,0,23470432,1150120,2　台北市,0,780824,781114,02-23939988,02-23936622,國泰世華敦南,053030016978,9A91--1478214,13,053030010171,9325華南永昌-忠孝6115台中銀-台北,國泰世華銀行信託部,公開發行,經紀、自營、承銷,何家瑜,張清榮,,,台北市新生南路一段五十號三樓(部分),台北市新生南路一段五十號三樓(部分),台北市新生南路一段五十號三樓,台北市新生南路一段五十號三樓(部分),台北市新生南路一段五十號三樓(部分),台北市新生南路一段五十號三樓,台北市新生南路一段五十號三樓(部分),台北市新生南路一段五十號三樓,台北市新生南路一段五十號三樓(部分),"880820由中興>德信890814總分公司對調,900701改代辦信用",101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,107--受託買賣外國有價證券(複委託),201--在集中交易市場自行買賣有價證券,202--在其營業處所自行買賣有價證券,301--承銷有價證券,401--有價證券股務事項之代理(限綜合證券商),702--期貨交易輔助人(H408011),999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,,,,2026-05-17
1150504,6950,福勝,300000,255000,0,23470904,930726,8　台北縣,0,780830,781117,02-26251818,02-26251705,淡水一信合作社,1190010211439531,920F--7532623,882,1439533,2180亞東8760,華南銀行北投分行,公開發行,經紀,麥勝紘,麥淑媛,,,新北市淡水區中正路六十三號三、四、五樓,新北市淡水區中正路六十三號三、四、五樓,新北市淡水區中正路六十三號三、四、五樓,新北市淡水區中正路六十三號四樓,,,,,新北市淡水區中正路六十三號三、四、五樓,,101--在集中交易市場受託買賣有價證券,102--在其營業處所受託買賣有價證券,999--其他經本會核准業務(務必點選),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-17
